,us_state,county,days_with_aqi2019,good_days2019,moderate_days2019,unhealthy_sensitive_days2019,unhealthy_days2019,very_unhealthy_days2019,hazardous_days2019,days_co2019,days_no2_2019,days_ozone2019,days_so2_2019,days_pm2_2019,days_pm10_2019,poverty_percentage2019,days_with_aqi2018,good_days2018,moderate_days2018,unhealthy_sensitive_days2018,unhealthy_days2018,very_unhealthy_days2018,hazardous_days2018,days_co2018,days_no2_2018,days_ozone2018,days_so2_2018,days_pm2_2018,days_pm10_2018,poverty_percentage2018,days_with_aqi2017,good_days2017,moderate_days2017,unhealthy_sensitive_days2017,unhealthy_days2017,very_unhealthy_days2017,hazardous_days2017,days_co2017,days_no2_2017,days_ozone2017,days_so2_2017,days_pm2_2017,days_pm10_2017,poverty_percentage2017,days_with_aqi2016,good_days2016,moderate_days2016,unhealthy_sensitive_days2016,unhealthy_days2016,very_unhealthy_days2016,hazardous_days2016,days_co2016,days_no2_2016,days_ozone2016,days_so2_2016,days_pm2_2016,days_pm10_2016,poverty_percentage2016,average_aqi_days,average_good_days,average_moderate_days,average_unhealthy_sensitive_days,average_unhealthy_days,average_very_unhealthy_days,average_hazardous_days,average_co_days,average_no2_days,average_ozone_days,average_so2_days,average_pm2_days,average_pm10_days,average_poverty_percentage,percent_pop_per_100k,cancer_classification
242,IL,Jersey,347,284,61,2,0,0,0,0,0,207,0,140,0,10.4,356,277,76,3,0,0,0,0,0,195,0,161,0,8.9,309,233,73,3,0,0,0,0,0,145,0,164,0,10.3,295,234,56,5,0,0,0,0,0,183,0,112,0,11.2,326.75,257,66.5,3.25,0,0,0,0,0,182.5,0,144.25,0,10.2,20.70728897,medium
243,IL,Jo Daviess,363,351,12,0,0,0,0,0,0,363,0,0,0,9.3,344,323,19,2,0,0,0,0,0,344,0,0,0,7.8,324,303,21,0,0,0,0,0,0,324,0,0,0,9.3,350,331,18,1,0,0,0,0,0,350,0,0,0,9.9,345.25,327,17.5,0.75,0,0,0,0,0,345.25,0,0,0,9.075,23.95600806,medium
244,IL,Kane,284,229,51,4,0,0,0,0,0,226,0,58,0,8.2,364,294,65,5,0,0,0,0,0,310,0,54,0,8.6,353,291,61,1,0,0,0,0,0,299,0,54,0,9.2,358,305,45,8,0,0,0,0,0,310,0,48,0,10.5,339.75,279.75,55.5,4.5,0,0,0,0,0,286.25,0,53.5,0,9.125,9.966279619,low
245,IL,La Salle,335,334,1,0,0,0,0,0,0,0,335,0,0,12.2,362,360,2,0,0,0,0,0,0,0,362,0,0,13.6,365,364,1,0,0,0,0,0,0,0,365,0,0,14.3,350,350,0,0,0,0,0,0,0,0,350,0,0,13.3,353,352,1,0,0,0,0,0,0,0,353,0,0,13.35,22.5223602,medium
246,IL,Lake,245,210,33,2,0,0,0,0,0,245,0,0,0,7.2,352,304,40,6,2,0,0,0,0,352,0,0,0,8.01,358,316,35,7,0,0,0,0,0,358,0,0,0,7.7,346,306,32,8,0,0,0,0,0,346,0,0,0,8.7,325.25,284,35,5.75,0.5,0,0,0,0,325.25,0,0,0,7.9025,11.43189772,low
247,IL,Macon,365,255,110,0,0,0,0,0,0,148,30,187,0,16.7,365,172,179,14,0,0,0,0,0,98,103,164,0,17.4,365,204,150,11,0,0,0,0,0,132,146,87,0,14.3,366,293,72,1,0,0,0,0,0,181,29,156,0,17.3,365.25,231,127.75,6.5,0,0,0,0,0,139.75,77,148.5,0,16.425,26.57194055,medium
248,IL,Macoupin,365,348,17,0,0,0,0,0,101,245,19,0,0,13.5,364,331,30,3,0,0,0,0,88,244,32,0,0,12.9,364,338,26,0,0,0,0,0,0,244,120,0,0,13.8,362,341,21,0,0,0,0,0,0,203,159,0,0,13.3,363.75,339.5,23.5,0.75,0,0,0,0,47.25,234,82.5,0,0,13.375,28.35251041,medium
249,IL,Madison,365,192,170,1,2,0,0,0,0,186,2,174,3,10.9,365,221,134,8,2,0,0,0,0,206,0,152,7,13.8,365,217,139,9,0,0,0,0,0,226,0,138,1,14.4,366,241,116,9,0,0,0,0,0,203,1,161,1,13.3,365.25,217.75,139.75,6.75,1,0,0,0,0,205.25,0.75,156.25,3,13.1,20.62788084,medium
250,IL,McHenry,340,230,108,2,0,0,0,0,0,142,0,198,0,5.4,362,256,98,8,0,0,0,0,0,240,0,122,0,5.9,357,277,77,3,0,0,0,0,0,226,0,131,0,6.1,362,307,49,6,0,0,0,0,0,217,0,145,0,7.3,355.25,267.5,83,4.75,0,0,0,0,0,206.25,0,149,0,6.175,13.05625634,low
251,IL,McLean,364,256,108,0,0,0,0,0,0,174,0,190,0,14.3,365,248,116,1,0,0,0,0,0,167,0,198,0,14.4,364,285,79,0,0,0,0,0,0,207,0,157,0,15.6,366,309,56,1,0,0,0,0,0,294,0,72,0,12.6,364.75,274.5,89.75,0.5,0,0,0,0,0,210.5,0,154.25,0,14.225,11.67784354,low
252,IL,Monroe,286,286,0,0,0,0,0,0,0,0,286,0,0,4.2,365,365,0,0,0,0,0,0,0,0,365,0,0,4.3,364,364,0,0,0,0,0,0,0,0,364,0,0,4.9,245,245,0,0,0,0,0,0,0,0,245,0,0,4.8,315,315,0,0,0,0,0,0,0,0,315,0,0,4.55,13.98054572,low
253,IL,Peoria,364,284,78,2,0,0,0,0,0,203,0,161,0,14.8,365,255,107,3,0,0,0,0,0,192,0,173,0,16.6,365,258,104,3,0,0,0,0,0,212,0,153,0,15.4,366,275,89,2,0,0,0,0,0,192,4,170,0,15.2,365,268,94.5,2.5,0,0,0,0,0,199.75,1,164.25,0,15.5,20.27218036,medium
254,IL,Randolph,324,264,60,0,0,0,0,0,0,209,0,115,0,12.7,363,289,73,1,0,0,0,0,0,185,0,178,0,13.8,343,234,108,1,0,0,0,0,0,159,0,184,0,15.8,295,240,54,1,0,0,0,0,0,170,0,125,0,13.7,331.25,256.75,73.75,0.75,0,0,0,0,0,180.75,0,150.5,0,14,19.78034054,medium
255,IL,Rock Island,361,281,78,2,0,0,0,0,0,186,0,175,0,13.6,365,279,85,1,0,0,0,0,0,231,0,134,0,14.2,363,305,58,0,0,0,0,0,0,285,0,78,0,12.9,343,307,35,1,0,0,0,0,0,306,0,37,0,15.6,358,293,64,1,0,0,0,0,0,252,0,106,0,14.075,18.36884141,medium
256,IL,St. Clair,365,272,92,1,0,0,0,1,62,169,0,133,0,13.3,364,265,94,4,1,0,0,2,21,146,0,195,0,14.8,365,297,67,1,0,0,0,0,29,198,2,136,0,16.01,366,280,82,4,0,0,0,0,27,214,0,125,0,15.4,365,278.5,83.75,2.5,0.25,0,0,0.75,34.75,181.75,0.5,147.25,0,14.8775,17.97348571,low
257,IL,Sangamon,360,287,73,0,0,0,0,0,0,183,0,177,0,12.2,363,253,109,1,0,0,0,0,0,197,0,166,0,13.1,364,298,64,2,0,0,0,0,0,279,0,85,0,15.4,364,319,44,1,0,0,0,0,0,323,0,41,0,13.8,362.75,289.25,72.5,1,0,0,0,0,0,245.5,0,117.25,0,13.625,20.48205401,medium
258,IL,Wabash,364,361,3,0,0,0,0,0,0,0,364,0,0,13.5,363,359,4,0,0,0,0,0,0,0,363,0,0,14.4,364,362,2,0,0,0,0,0,0,0,364,0,0,13.8,364,359,5,0,0,0,0,0,0,0,364,0,0,13.5,363.75,360.25,3.5,0,0,0,0,0,0,0,363.75,0,0,13.8,19.65822283,medium
259,IL,Will,365,260,105,0,0,0,0,0,0,140,0,225,0,6.5,365,261,100,4,0,0,0,0,0,216,0,149,0,6.4,365,289,76,0,0,0,0,0,0,219,0,146,0,7.01,365,283,81,1,0,0,0,0,0,195,0,170,0,7.2,365,273.25,90.5,1.25,0,0,0,0,0,192.5,0,172.5,0,6.7775,12.37828048,low
260,IL,Winnebago,341,240,100,1,0,0,0,0,0,147,0,194,0,16.1,362,316,43,2,1,0,0,0,0,346,0,16,0,16.1,354,317,37,0,0,0,0,0,0,311,0,43,0,14.2,354,316,35,3,0,0,0,0,0,314,0,40,0,15.6,352.75,297.25,53.75,1.5,0.25,0,0,0,0,279.5,0,73.25,0,15.5,17.7912553,low
261,IN,Allen,365,262,102,1,0,0,0,0,0,218,0,147,0,10.5,365,258,101,6,0,0,0,0,0,216,0,149,0,13.5,365,279,85,1,0,0,0,0,0,232,0,133,0,13.1,358,264,91,3,0,0,0,0,0,149,0,209,0,15.01,363.25,265.75,94.75,2.75,0,0,0,0,0,203.75,0,159.5,0,13.0275,14.31902483,low
262,IN,Bartholomew,364,298,66,0,0,0,0,0,0,268,0,96,0,11.2,365,290,71,4,0,0,0,0,0,242,0,123,0,10.1,364,314,50,0,0,0,0,0,0,170,0,194,0,10.6,366,286,75,5,0,0,0,0,6,139,0,221,0,11.7,364.75,297,65.5,2.25,0,0,0,0,1.5,204.75,0,158.5,0,10.9,17.91475236,low
263,IN,Boone,351,320,31,0,0,0,0,0,0,351,0,0,0,6.9,365,324,36,5,0,0,0,0,0,365,0,0,0,5.4,245,219,25,1,0,0,0,0,0,245,0,0,0,5.7,181,143,35,3,0,0,0,0,0,181,0,0,0,7.01,285.5,251.5,31.75,2.25,0,0,0,0,0,285.5,0,0,0,6.2525,11.93844083,low
264,IN,Brown,365,349,16,0,0,0,0,0,0,365,0,0,0,10.5,363,339,24,0,0,0,0,0,0,363,0,0,0,10.1,233,207,26,0,0,0,0,0,0,233,0,0,0,10.9,138,123,14,1,0,0,0,0,0,138,0,0,0,10.9,274.75,254.5,20,0.25,0,0,0,0,0,274.75,0,0,0,10.6,24.00224021,medium
265,IN,Carroll,358,333,25,0,0,0,0,0,0,358,0,0,0,8.7,359,337,19,3,0,0,0,0,0,359,0,0,0,8.8,232,210,22,0,0,0,0,0,0,232,0,0,0,9.6,182,147,33,2,0,0,0,0,0,182,0,0,0,10.3,282.75,256.75,24.75,1.25,0,0,0,0,0,282.75,0,0,0,9.35,21.01029504,medium
266,IN,Clark,365,287,77,1,0,0,0,0,0,246,0,119,0,9.7,357,297,56,4,0,0,0,0,0,305,0,52,0,11.2,364,306,57,1,0,0,0,0,0,317,0,47,0,10.6,365,266,92,7,0,0,0,0,0,157,0,208,0,10.5,362.75,289,70.5,3.25,0,0,0,0,0,256.25,0,106.5,0,10.5,21.57376992,medium
267,IN,Daviess,350,350,0,0,0,0,0,0,0,0,350,0,0,11.3,325,325,0,0,0,0,0,0,0,0,325,0,0,11.5,358,358,0,0,0,0,0,0,0,0,358,0,0,13.4,354,351,3,0,0,0,0,0,0,0,354,0,0,14.2,346.75,346,0.75,0,0,0,0,0,0,0,346.75,0,0,12.6,14.77231107,low
268,IN,Delaware,352,319,33,0,0,0,0,0,0,303,0,49,0,21.5,361,320,37,4,0,0,0,0,0,317,0,44,0,22.5,280,238,41,1,0,0,0,0,0,226,0,54,0,20.6,230,192,37,1,0,0,0,0,0,156,0,74,0,21.6,305.75,267.25,37,1.5,0,0,0,0,0,250.5,0,55.25,0,21.55,19.40967691,medium
269,IN,Dubois,120,102,18,0,0,0,0,0,0,0,0,119,1,5.9,119,96,23,0,0,0,0,0,0,0,0,116,3,7.6,120,105,15,0,0,0,0,0,0,0,0,117,3,8.3,127,104,23,0,0,0,0,0,0,0,0,125,2,6.6,121.5,101.75,19.75,0,0,0,0,0,0,0,0,119.25,2.25,7.1,12.55895865,low
270,IN,Elkhart,365,294,71,0,0,0,0,0,0,231,0,134,0,9.6,363,285,75,3,0,0,0,0,0,194,0,169,0,11.5,365,301,63,1,0,0,0,0,0,191,0,174,0,10.8,358,265,85,8,0,0,0,0,0,140,0,218,0,13.2,362.75,286.25,73.5,3,0,0,0,0,0,189,0,173.75,0,11.275,14.77249275,low
271,IN,Floyd,363,338,25,0,0,0,0,0,0,360,3,0,0,10.6,359,316,38,5,0,0,0,0,0,323,13,23,0,9.5,365,262,98,5,0,0,0,0,0,155,0,210,0,10.5,366,280,80,6,0,0,0,0,0,193,3,170,0,10.3,363.25,299,60.25,4,0,0,0,0,0,257.75,4.75,100.75,0,10.225,18.99131527,medium
272,IN,Gibson,359,355,4,0,0,0,0,0,0,0,359,0,0,9.3,363,353,10,0,0,0,0,0,0,0,363,0,0,10.6,363,350,13,0,0,0,0,0,0,0,363,0,0,10.4,366,353,10,3,0,0,0,0,0,0,366,0,0,10.8,362.75,352.75,9.25,0.75,0,0,0,0,0,0,362.75,0,0,10.275,18.92733214,medium
273,IN,Greene,355,318,37,0,0,0,0,0,0,315,0,40,0,13.5,361,310,48,3,0,0,0,0,0,322,0,39,0,14.01,282,232,49,1,0,0,0,0,0,227,0,55,0,11.6,244,187,54,3,0,0,0,0,0,172,0,72,0,16.1,310.5,261.75,47,1.75,0,0,0,0,0,259,0,51.5,0,13.8025,21.82396567,medium
274,IN,Hamilton,365,268,95,2,0,0,0,0,0,217,0,148,0,4.2,365,292,67,6,0,0,0,0,0,227,0,138,0,4.2,365,302,61,2,0,0,0,0,0,199,0,166,0,3.8,359,271,85,3,0,0,0,0,0,120,0,239,0,4.8,363.5,283.25,77,3.25,0,0,0,0,0,190.75,0,172.75,0,4.25,7.871807168,low
275,IN,Hendricks,361,348,13,0,0,0,0,0,0,361,0,0,0,4.9,365,335,28,2,0,0,0,0,0,365,0,0,0,5.9,240,220,20,0,0,0,0,0,0,240,0,0,0,5.1,183,146,37,0,0,0,0,0,0,183,0,0,0,5.8,287.25,262.25,24.5,0.5,0,0,0,0,0,287.25,0,0,0,5.425,13.64994464,low
276,IN,Henry,119,106,13,0,0,0,0,0,0,0,0,119,0,12.9,116,100,15,1,0,0,0,0,0,0,0,116,0,14.4,120,108,12,0,0,0,0,0,0,0,0,120,0,12.8,119,106,13,0,0,0,0,0,0,0,0,119,0,16.2,118.5,105,13.25,0.25,0,0,0,0,0,0,0,118.5,0,14.075,21.15295977,medium
277,IN,Howard,361,289,71,1,0,0,0,0,0,238,0,123,0,12.2,365,293,67,5,0,0,0,0,0,214,0,151,0,12.3,356,305,51,0,0,0,0,0,0,0,0,356,0,14.5,325,243,82,0,0,0,0,0,0,0,0,325,0,14.8,351.75,282.5,67.75,1.5,0,0,0,0,0,113,0,238.75,0,13.45,21.05237627,medium
278,IN,Huntington,355,345,10,0,0,0,0,0,0,355,0,0,0,9.7,358,337,21,0,0,0,0,0,0,358,0,0,0,10.1,245,227,18,0,0,0,0,0,0,245,0,0,0,10.2,180,156,23,1,0,0,0,0,0,180,0,0,0,11.1,284.5,266.25,18,0.25,0,0,0,0,0,284.5,0,0,0,10.275,16.5542948,low
279,IN,Jackson,360,340,20,0,0,0,0,0,0,360,0,0,0,10.1,341,321,20,0,0,0,0,0,0,341,0,0,0,12.01,226,206,20,0,0,0,0,0,0,226,0,0,0,12.7,183,146,35,2,0,0,0,0,0,183,0,0,0,13.1,277.5,253.25,23.75,0.5,0,0,0,0,0,277.5,0,0,0,11.9775,20.27249151,medium
280,IN,Knox,359,328,31,0,0,0,0,0,0,359,0,0,0,12.7,357,311,42,4,0,0,0,0,0,357,0,0,0,15.7,355,323,32,0,0,0,0,0,0,355,0,0,0,18.9,359,313,42,4,0,0,0,0,0,359,0,0,0,17.01,357.5,318.75,36.75,2,0,0,0,0,0,357.5,0,0,0,16.0775,20.08458906,medium
281,IN,La Porte,364,305,55,4,0,0,0,0,0,331,0,33,0,13.4,363,305,51,6,1,0,0,0,0,335,0,28,0,15.7,282,216,58,8,0,0,0,0,0,235,0,47,0,14.5,244,205,37,2,0,0,0,0,0,169,0,75,0,15.7,313.25,257.75,50.25,5,0.25,0,0,0,0,267.5,0,45.75,0,14.825,,
282,IN,Lake,365,225,139,1,0,0,0,0,3,149,5,204,4,14.5,365,217,142,5,1,0,0,0,15,113,1,227,9,15.7,365,256,104,4,1,0,0,2,10,182,5,150,16,15.9,366,258,102,5,0,1,0,1,16,113,7,221,8,16.6,365.25,239,121.75,3.75,0.5,0.25,0,0.75,11,139.25,4.5,200.5,9.25,15.675,16.78406914,low
283,IN,Madison,365,286,78,1,0,0,0,0,0,226,0,139,0,13.1,365,273,85,7,0,0,0,0,0,211,0,154,0,17.01,365,279,85,1,0,0,0,0,0,162,0,203,0,17.4,358,273,85,0,0,0,0,0,0,136,0,222,0,17.5,363.25,277.75,83.25,2.25,0,0,0,0,0,183.75,0,179.5,0,16.2525,21.1051183,medium
284,IN,Marion,365,153,208,4,0,0,0,0,0,110,0,255,0,15.2,365,192,162,10,1,0,0,0,6,124,0,235,0,17.2,365,219,142,4,0,0,0,0,3,128,0,234,0,17.6,366,206,149,11,0,0,0,0,4,138,1,221,2,18.9,365.25,192.5,165.25,7.25,0.25,0,0,0,3.25,125,0.25,236.25,0.5,17.225,15.27263267,low
285,IN,Monroe,346,296,50,0,0,0,0,0,0,0,0,346,0,20.8,335,255,80,0,0,0,0,0,0,0,0,335,0,21.4,341,316,25,0,0,0,0,0,0,0,0,341,0,21.6,354,338,16,0,0,0,0,0,0,0,0,354,0,23.8,344,301.25,42.75,0,0,0,0,0,0,0,0,344,0,21.9,10.77317618,low
286,IN,Morgan,364,341,23,0,0,0,0,0,0,358,6,0,0,8.9,365,328,34,3,0,0,0,0,0,342,23,0,0,10.6,360,342,16,2,0,0,0,0,0,226,134,0,0,9.9,366,337,28,1,0,0,0,0,0,183,183,0,0,10.5,363.75,337,25.25,1.5,0,0,0,0,0,277.25,86.5,0,0,9.975,21.09929027,medium
287,IN,Perry,358,322,36,0,0,0,0,0,0,358,0,0,0,12.1,350,324,26,0,0,0,0,0,0,350,0,0,0,12.4,243,212,30,1,0,0,0,0,0,243,0,0,0,12.1,183,140,40,3,0,0,0,0,0,183,0,0,0,14.9,283.5,249.5,33,1,0,0,0,0,0,283.5,0,0,0,12.875,20.82877704,medium
288,IN,Pike,227,227,0,0,0,0,0,0,0,0,227,0,0,9.4,361,361,0,0,0,0,0,0,0,0,361,0,0,11.1,365,365,0,0,0,0,0,0,0,0,365,0,0,10.4,363,360,3,0,0,0,0,0,0,0,363,0,0,11.4,329,328.25,0.75,0,0,0,0,0,0,0,329,0,0,10.575,23.17124191,medium
289,IN,Porter,365,264,93,8,0,0,0,0,0,204,27,118,16,8.1,365,274,86,4,1,0,0,0,0,211,9,129,16,8.9,365,283,73,9,0,0,0,0,0,197,22,127,19,10.4,366,276,83,7,0,0,0,0,0,156,14,172,24,7.8,365.25,274.25,83.75,7,0.25,0,0,0,0,192,18,136.5,18.75,8.8,16.24652671,low
290,IN,Posey,364,341,23,0,0,0,0,0,0,364,0,0,0,8.6,360,326,34,0,0,0,0,0,0,360,0,0,0,9.2,229,189,38,2,0,0,0,0,0,229,0,0,0,9.1,181,148,32,1,0,0,0,0,0,181,0,0,0,8.7,283.5,251,31.75,0.75,0,0,0,0,0,283.5,0,0,0,8.9,17.50533366,low
291,IN,Shelby,365,338,27,0,0,0,0,0,0,365,0,0,0,10.1,361,331,25,5,0,0,0,0,0,361,0,0,0,11.6,243,209,33,1,0,0,0,0,0,243,0,0,0,8.4,183,153,29,1,0,0,0,0,0,183,0,0,0,12.3,288,257.75,28.5,1.75,0,0,0,0,0,288,0,0,0,10.6,23.17904686,medium
292,IN,Spencer,117,101,16,0,0,0,0,0,0,0,0,117,0,8.7,121,96,25,0,0,0,0,0,0,0,0,121,0,9.2,118,94,24,0,0,0,0,0,0,0,0,118,0,10.4,118,98,20,0,0,0,0,0,0,0,0,118,0,9.1,118.5,97.25,21.25,0,0,0,0,0,0,0,0,118.5,0,9.35,19.98758053,medium
293,IN,St. Joseph,365,276,89,0,0,0,0,0,1,227,0,137,0,15.3,365,248,110,7,0,0,0,0,3,183,0,179,0,13.5,365,273,88,4,0,0,0,0,20,239,0,106,0,16.01,364,258,98,8,0,0,0,0,19,146,0,199,0,16.2,364.75,263.75,96.25,4.75,0,0,0,0,10.75,198.75,0,155.25,0,15.2525,15.43488074,low
294,IN,Tippecanoe,351,284,67,0,0,0,0,0,0,0,0,351,0,16.1,345,285,60,0,0,0,0,0,0,0,0,345,0,18.1,350,283,67,0,0,0,0,0,0,0,0,350,0,18.01,347,305,42,0,0,0,0,0,0,0,0,347,0,17.6,348.25,289.25,59,0,0,0,0,0,0,0,0,348.25,0,17.4525,10.36989523,low
295,IN,Vanderburgh,365,296,69,0,0,0,0,0,1,220,0,144,0,14.4,365,261,101,3,0,0,0,0,0,199,0,166,0,15.1,365,283,80,2,0,0,0,0,2,220,0,143,0,17.5,364,271,89,4,0,0,0,2,3,209,0,150,0,17.4,364.75,277.75,84.75,2.25,0,0,0,0.5,1.5,212,0,150.75,0,16.1,19.37892635,medium
296,IN,Vigo,365,238,126,1,0,0,0,0,0,184,0,181,0,20.8,365,251,111,3,0,0,0,0,0,202,0,163,0,19.2,365,239,124,2,0,0,0,0,0,172,0,193,0,19.4,366,236,122,7,1,0,0,0,0,126,29,211,0,17.8,365.25,241,120.75,3.25,0.25,0,0,0,0,171,7.25,187,0,19.3,19.2464585,medium
297,IN,Wabash,351,319,32,0,0,0,0,0,0,351,0,0,0,10.9,362,315,42,5,0,0,0,0,0,362,0,0,0,12.4,332,302,29,1,0,0,0,0,0,332,0,0,0,13.3,347,309,33,5,0,0,0,0,0,347,0,0,0,11.5,348,311.25,34,2.75,0,0,0,0,0,348,0,0,0,12.025,17.21711155,low
298,IN,Warrick,365,337,28,0,0,0,0,0,0,365,0,0,0,6.3,365,324,38,3,0,0,0,0,0,365,0,0,0,7.1,245,212,30,3,0,0,0,0,0,245,0,0,0,6.8,243,183,55,4,1,0,0,0,0,183,60,0,0,7.5,304.5,264,37.75,2.5,0.25,0,0,0,0,289.5,15,0,0,6.925,16.88706451,low
299,IN,Whitley,352,285,67,0,0,0,0,0,0,0,0,352,0,7.7,348,294,54,0,0,0,0,0,0,0,0,348,0,7.1,350,291,59,0,0,0,0,0,0,0,0,350,0,8.5,356,308,48,0,0,0,0,0,14,0,0,342,0,9.01,351.5,294.5,57,0,0,0,0,0,3.5,0,0,348,0,8.0775,19.70666921,medium
300,IA,Black Hawk,363,296,67,0,0,0,0,0,0,0,0,363,0,13.7,365,245,120,0,0,0,0,0,0,0,0,365,0,16.3,363,239,124,0,0,0,0,0,0,0,0,363,0,15.3,364,272,91,1,0,0,0,0,0,0,0,364,0,16.1,363.75,263,100.5,0.25,0,0,0,0,0,0,0,363.75,0,15.35,15.92612681,low
301,IA,Bremer,243,228,15,0,0,0,0,0,0,243,0,0,0,6.7,245,224,19,2,0,0,0,0,0,245,0,0,0,6.6,241,224,17,0,0,0,0,0,0,241,0,0,0,7.1,213,196,17,0,0,0,0,0,0,213,0,0,0,6.7,235.5,218,17,0.5,0,0,0,0,0,235.5,0,0,0,6.775,14.08462105,low
302,IA,Cerro Gordo,118,118,0,0,0,0,0,0,0,0,0,0,118,8.5,115,115,0,0,0,0,0,0,0,0,0,0,115,10.4,233,231,2,0,0,0,0,0,0,0,0,0,233,10.8,350,346,4,0,0,0,0,0,0,0,0,0,350,11.7,204,202.5,1.5,0,0,0,0,0,0,0,0,0,204,10.35,23.632884,medium
303,IA,Clinton,364,268,96,0,0,0,0,0,0,155,0,209,0,13.1,365,244,121,0,0,0,0,0,0,145,2,218,0,12.5,365,156,209,0,0,0,0,0,0,48,1,316,0,13.4,366,176,189,1,0,0,0,0,0,71,2,293,0,13.5,365,211,153.75,0.25,0,0,0,0,0,104.75,1.25,259,0,13.125,17.32162302,low
304,IA,Harrison,241,222,19,0,0,0,0,0,0,241,0,0,0,8.7,245,213,30,2,0,0,0,0,0,245,0,0,0,9.7,244,207,37,0,0,0,0,0,0,244,0,0,0,10.01,212,188,24,0,0,0,0,0,0,212,0,0,0,10.9,235.5,207.5,27.5,0.5,0,0,0,0,0,235.5,0,0,0,9.8275,20.0169157,medium
305,IA,Johnson,364,278,86,0,0,0,0,0,0,0,0,364,0,16.01,362,287,75,0,0,0,0,0,0,0,0,362,0,15.8,364,294,70,0,0,0,0,0,0,0,0,361,3,15.3,366,305,61,0,0,0,0,0,0,0,0,363,3,17.01,364,291,73,0,0,0,0,0,0,0,0,362.5,1.5,16.03,8.564636065,low
306,IA,Lee,120,101,19,0,0,0,0,0,0,0,0,120,0,15.01,121,99,22,0,0,0,0,0,0,0,0,121,0,14.6,111,98,13,0,0,0,0,0,0,0,0,111,0,14.1,113,95,18,0,0,0,0,0,0,0,0,113,0,14.01,116.25,98.25,18,0,0,0,0,0,0,0,0,116.25,0,14.43,20.35804862,medium
307,IA,Linn,365,287,78,0,0,0,0,0,0,175,4,186,0,11.1,365,249,112,4,0,0,0,0,0,150,3,211,1,9.4,365,280,85,0,0,0,0,0,0,163,19,181,2,9.01,366,274,90,2,0,0,0,0,0,118,19,227,2,10.01,365.25,272.5,91.25,1.5,0,0,0,0,0,151.5,11.25,201.25,1.25,9.88,15.92845454,low
308,IA,Montgomery,364,312,52,0,0,0,0,0,0,204,0,160,0,13.2,365,283,82,0,0,0,0,0,0,149,0,216,0,13.9,364,288,76,0,0,0,0,0,0,185,0,178,1,12.5,366,302,63,1,0,0,0,0,0,161,0,205,0,12.9,364.75,296.25,68.25,0.25,0,0,0,0,0,174.75,0,189.75,0.25,13.125,21.49445052,medium
309,IA,Muscatine,365,300,65,0,0,0,0,0,0,0,10,354,1,10.1,365,249,116,0,0,0,0,0,0,0,3,361,1,11.8,365,267,98,0,0,0,0,0,0,0,8,353,4,10.7,366,276,90,0,0,0,0,0,0,0,15,350,1,10.8,365.25,273,92.25,0,0,0,0,0,0,0,9,354.5,1.75,10.85,15.17839267,low
310,IA,Palo Alto,364,305,59,0,0,0,0,0,0,187,0,177,0,11.1,365,263,100,2,0,0,0,0,0,160,0,205,0,9.7,365,279,85,1,0,0,0,0,0,116,0,249,0,10.4,366,306,58,1,1,0,0,0,0,149,0,214,3,10.3,365,288.25,75.5,1,0.25,0,0,0,0,153,0,211.25,0.75,10.375,22.85161829,medium
311,IA,Polk,365,306,59,0,0,0,0,0,3,246,0,116,0,10.1,365,284,79,2,0,0,0,0,5,225,0,135,0,9.9,365,293,71,1,0,0,0,0,4,215,0,146,0,9.5,366,312,53,1,0,0,0,0,8,137,0,219,2,10.9,365.25,298.75,65.5,1,0,0,0,0,5,205.75,0,154,0.5,10.1,13.49677237,low
312,IA,Pottawattamie,130,111,19,0,0,0,0,0,0,0,0,112,18,11.01,124,100,23,1,0,0,0,0,0,0,0,114,10,11.8,127,108,19,0,0,0,0,0,0,0,0,123,4,10.6,137,127,10,0,0,0,0,0,0,0,0,112,25,10.3,129.5,111.5,17.75,0.25,0,0,0,0,0,0,0,115.25,14.25,10.9275,19.83514977,medium
313,IA,Scott,365,222,141,2,0,0,0,0,0,125,0,154,86,11.8,365,173,188,4,0,0,0,0,1,66,0,204,94,12.4,365,176,188,1,0,0,0,0,0,63,0,208,94,11.3,366,131,233,2,0,0,0,0,0,71,0,218,77,13.4,365.25,175.5,187.5,2.25,0,0,0,0,0.25,81.25,0,196,87.75,12.225,14.35286853,low
314,IA,Van Buren,361,310,51,0,0,0,0,0,1,192,0,167,1,12.8,359,281,78,0,0,0,0,0,0,178,0,180,1,13.1,365,274,91,0,0,0,0,0,1,148,0,216,0,14.01,366,260,104,1,1,0,0,0,0,125,0,241,0,14.5,362.75,281.25,81,0.25,0.25,0,0,0,0.5,160.75,0,201,0.5,13.6025,22.44853263,medium
315,IA,Woodbury,118,105,13,0,0,0,0,0,0,0,0,118,0,12.8,122,108,14,0,0,0,0,0,0,0,0,122,0,13.8,236,225,11,0,0,0,0,0,0,0,114,114,8,13.4,366,353,13,0,0,0,0,0,0,0,239,106,21,13.3,210.5,197.75,12.75,0,0,0,0,0,0,0,88.25,115,7.25,13.325,15.98467972,low
